,ID,Age,Birthdate,Birthdate__precision
8346,Governor,,,
8347,Governor,,,
8348,Governor,,,
8349,GoWonBin,18,2005-05-01,1
8350,GoWonBin,18,2005-05-01,1
8351,Gr1zy,,,
8352,GrabbZ,28,1995-01-14,1
8353,Grackly,,,
8354,Grae,,,
8355,Grae,,,
8356,Grae,,,
8357,Grafo,27,1996-02-14,1
8358,Grafo,27,1996-02-14,1
8359,Gragolandia,,,
8360,Grail,26,1996-08-16,1
8361,Grail,26,1996-08-16,1
8362,Gralou,27,1995-11-01,1
8363,Grand Marshal,,,
8364,Grandjudge,,,
8365,GrandMaster Dyo,,,
8366,GrandMaster Dyo,,,
8367,GrandMaster Dyo,,,
8368,GrandMaster Dyo,,,
8369,Granja,24,1998-08-19,1
8370,GranToddy,29,1993-11-24,1
8371,GranToddy,29,1993-11-24,1
8372,Grapes,,,
8373,gras,,,
8374,gras,,,
8375,Grasady,20,2003-07-08,1
8376,Grasady,20,2003-07-08,1
8377,Grautamauk,25,1997-12-21,1
8378,Gravepast,18,2005-01-01,1
8379,Gravity,,,
8380,Gray,23,1999-12-14,1
8381,Gray,23,1999-12-14,1
8382,Grænn Slots,26,1997-03-10,1
8383,Greasy,22,2000-12-11,1
8384,Grec,,,
8385,Greec4,,,
8386,Greec4,,,
8387,Greed,,,
8388,Greed,20,2003-01-07,1
8389,Greedlife,,,
8390,Greedy,,,
8391,Grèédy,22,2000-11-01,1
8392,Greedyz,,,
8393,GreeN Lant3rN,21,2001-10-05,1
8394,GreeN Lant3rN,21,2001-10-05,1
8395,GreeN Lant3rN,21,2001-10-05,1
8396,GreeN Lant3rN,21,2001-10-05,1
8397,GreeN Lant3rN,21,2001-10-05,1
8398,Greenfire,25,1997-10-14,1
8399,Greenfire,25,1997-10-14,1
8400,Greenie,25,1997-12-02,1
8401,Greenie,25,1997-12-02,1
8402,Greenie,25,1997-12-02,1
8403,Greenie,25,1997-12-02,1
8404,GreenTea,32,1991-04-24,1
8405,GreenTea,32,1991-04-24,1
8406,GreenThor,22,2000-08-18,1
8407,Greety,23,2000-05-01,1
8408,Greggers,,,
8409,Gregio,,,
8410,Gregio,,,
8411,Gregio,,,
8412,Gregio,,,
8413,Grell,22,2001-04-09,1
8414,Gremy,23,1999-09-30,1
8415,Gremy,23,1999-09-30,1
8416,Grenade,,,
8417,Grevthar,23,1999-08-24,1
8418,Grey,,,
8419,GreyAquila,,,
8420,GreyHart,35,1988-03-16,1
8421,Greyone,,,
8422,Griba,,,
8423,Gricek,25,1998-07-16,1
8424,griff,,,
8425,griff,,,
8426,Griffin,25,1997-09-11,1
8427,Griffin,25,1997-09-11,1
8428,Griffon,,,
8429,Griffon,,,
8430,Grillkryddan,26,1997-04-04,1
8431,Grillkryddan,26,1997-04-04,1
8432,Grim,25,1998-01-18,1
8433,Grim,25,1998-01-18,1
8434,Grim,25,1998-01-18,1
8435,Grim,25,1998-01-18,1
8436,Grim Samurai,33,1989-12-28,1
8437,Grimm,23,1999-10-24,1
8438,Grimm,23,1999-10-24,1
8439,Grimma,,,
8440,Grindyzer,22,2001-05-09,1
8441,Grindyzer,22,2001-05-09,1
8442,Gringo,,,
8443,Gripex,,,
8444,Grisen,26,1997-01-15,1
8445,Grisen,26,1997-01-15,1
8446,Grisha,,,
8447,Gristlestick,,,
8448,Gristlestick,,,
8449,Grizzly,18,2005-05-25,1
8450,Grizzly,18,2005-05-25,1
8451,Grizzly,18,2005-05-25,1
8452,Grk,,,
8453,Groarr,,,
8454,Grodka,,,
8455,Grodka,,,
8456,Grom,,,
8457,Grom,,,
8458,Gromix,,,
8459,groove,40,1983-03-02,1
8460,Grosse,27,1996-03-07,1
8461,Grosse,27,1996-03-07,1
8462,Groundhog,20,2003-07-12,1
8463,Grovy,,,
8464,Grow1n,20,2002-10-25,1
8465,Grr,,,
8466,Gru,,,
8467,Gru,,,
8468,Gruhlum,,,
8469,Gruntar,,,
8470,Grus,,,
8471,Grustle,,,
8472,Gryffinn,16,2006-09-07,1
8473,Grypcio,,,
8474,grzybarez,20,2002-07-28,1
8475,Grzybek,,,
8476,Gshan,,,
8477,gstv1,30,1992-10-11,1
8478,GTiger,24,1998-11-04,1
8479,gtrik,,,
8480,Guachi,26,1996-09-28,1
8481,Gualito,24,1998-11-09,1
8482,Guan,,,
8483,Guan Zong,,,
8484,Guan Zong,,,
8485,Guan Zong,,,
8486,Guan Zong,,,
8487,Guancho,,,
8488,Guancho,,,
8489,Guang,,,
8490,GuanGuan,20,2003-05-18,1
8491,GuanGuan,20,2003-05-18,1
8492,Guante,,,
8493,Guanting,,,
8494,GuaPi,,,
8495,Guard,24,1999-02-01,1
8496,Guard,24,1999-02-01,1
8497,Guard1an,,,
8498,Guard1an,,,
8499,Guardián,,,
8500,Guardián,,,
8501,Guardian,19,2004-07-16,1
8502,Guardian,19,2004-07-16,1
8503,Guarding You,,,
8504,Guardsman Bob,38,1985-06-27,1
8505,Guardsman Bob,38,1985-06-27,1
8506,Guarkot,,,
8507,GuatacaJr,,,
8508,guccimanee,,,
8509,guccimanee,,,
8510,Gucio,27,1995-07-23,1
8511,Guè,,,
8512,Güereca,,,
8513,Guerreiro,30,1992-11-02,1
8514,Guertas,,,
8515,Guess8,,,
8516,Guffe,,,
8517,Guffe,,,
8518,Gugaz,,,
8519,GuGer,29,1994-02-07,1
8520,GuGer,29,1994-02-07,1
8521,GuGer,29,1994-02-07,1
8522,GuHao44,,,
8523,Gui1,19,2003-12-03,1
8524,Guidoxi,,,
8525,GUIGO,21,2002-01-28,1
8526,Guigs,,,
8527,Guilford,,,
8528,Guilhoto,28,1994-08-26,1
8529,Guilhoto,28,1994-08-26,1
8530,Guilty,25,1997-11-18,1
8531,Guilty,25,1997-11-18,1
8532,Guirila,,,
8533,Guishe,30,1992-10-31,1
8534,guitar,35,1987-12-07,1
8535,guitar,35,1987-12-07,1
8536,Guiwayne,,,
8537,guiyixiong,,,
8538,guiyixiong,,,
8539,guiyixiong,,,
8540,Guldborg,24,1999-01-17,1
8541,Guli,,,
8542,Gulu,,,
8543,Gulu,,,
8544,Gumayusi,21,2002-02-06,1
8545,Gumayusi,21,2002-02-06,1
8546,Gumayusi,21,2002-02-06,1
8547,Gumayusi,21,2002-02-06,1
8548,Gumayusi,21,2002-02-06,1
8549,gumbee power,,,
8550,Gumbeq,,,
8551,Gumbeq,,,
8552,Gumel,,,
8553,Gummyhat,,,
8554,Gun,,,
8555,Gunaso,,,
8556,Gunaso,,,
8557,gunkrab,,,
8558,Gunkus,,,
8559,Gunkus,,,
8560,Gunnar,,,
8561,GunPoint,,,
8562,Gunza,,,
8563,Gunza,,,
8564,Gunza,,,
8565,Gunza,,,
8566,Guo,,,
8567,Guoba,,,
8568,Guoguo,24,1999-05-24,1
8569,Guoguo,24,1999-05-24,1
8570,Guokui,25,1997-11-28,1
8571,Gupiter,23,1999-08-11,1
8572,Gurklys,,,
8573,GuruCat,,,
8574,GuruCat,,,
8575,GuruCat,,,
8576,Gury,,,
8577,Gus,,,
8578,Gustav,24,1998-09-10,1
8579,Gustav,24,1998-09-10,1
8580,Guti,19,2004-04-09,1
8581,Guti,19,2004-04-09,1
8582,Guti,19,2004-04-09,1
8583,Guts,,,
8584,Gutso,,,
8585,Guubi,24,1999-04-30,1
8586,Guwon,19,2003-12-19,1
8587,Guwon,19,2003-12-19,1
8588,Guwon,19,2003-12-19,1
8589,Guwon,19,2003-12-19,1
8590,guxi,,,
8591,GuYueXin,26,1996-11-20,1
8592,GuYueXin,26,1996-11-20,1
8593,GuYueXin,26,1996-11-20,1
8594,Guyun,,,
8595,Guzke,,,
8596,GVP,,,
8597,GVR8,,,
8598,GwangPal,26,1996-08-08,1
8599,Gweiss,,,
8600,Gweiss,26,1997-05-16,1
8601,Gweiss,26,1997-05-16,1
8602,Gweiss,26,1997-05-16,1
8603,GWolfieG,23,2000-02-03,1
8604,GWolfieG,23,2000-02-03,1
8605,Gyeom,18,2005-07-07,1
8606,Gyeong,24,1999-06-10,1
8607,GyeongE,22,2001-05-22,1
8608,Gyga,,,
8609,Gynsingg,33,1989-08-09,1
8610,Gyosoo,19,2003-11-25,1
8611,GYX,,,
8612,GYX,,,
8613,GYxiang,,,
8614,GYxiang,,,
8615,GZJ,,,
8616,H Dragon,43,1980-06-29,1
8617,H Dragon,43,1980-06-29,1
8618,H Dragon,43,1980-06-29,1
8619,H.O.T-Forever,41,1981-11-23,1
8620,h0la,,,
8621,H0NE,20,2002-10-04,1
8622,H0NE,20,2002-10-04,1
8623,H0R0,26,1996-09-21,1
8624,H0R0,26,1996-09-21,1
8625,H0R0,26,1996-09-21,1
8626,H0shiG4ki,25,1997-08-22,1
8627,H1tokiri,24,1998-08-21,1
8628,H1tokiri,24,1998-08-21,1
8629,H20,,,
8630,H2o,,,
8631,H2o,,,
8632,H2O,,,
8633,H3,22,2000-08-04,1
8634,H3,22,2000-08-04,1
8635,H3,22,2000-08-04,1
8636,H3,22,2000-08-04,1
8637,H3,22,2000-08-04,1
8638,H4cker,24,1999-01-15,1
8639,H4cker,24,1999-01-15,1
8640,h4ckerv2,,,
8641,h4rdeath,28,1994-11-14,1
8642,h4rdeath,28,1994-11-14,1
8643,H4TE,,,
8644,H4TE,,,
8645,H4TE,,,
8646,H4TE,,,
8647,H4xDefender,25,1997-11-05,1
8648,Hà Tiều Phu,25,1997-08-26,1
8649,Haanii,,,
8650,HabboKongen,,,
8651,Habery,,,
8652,Habom,,,
8653,Habom,,,
8654,Habubu,,,
8655,Habubu,,,
8656,Habubu,,,
8657,Habubu,,,
8658,hachamecha,30,1993-03-21,1
8659,hachamecha,30,1993-03-21,1
8660,Hachani,28,1994-12-24,1
8661,Hachani,28,1994-12-24,1
8662,Hachani,28,1994-12-24,1
8663,Hachi,,,
8664,Hachi,,,
8665,Hachi,22,2000-12-29,1
8666,Hachiman,,,
8667,Hackali,,,
8668,Hades,,,
8669,Hades,,,
8670,Hades,,,
8671,Hades,,,
8672,Hades,,,
8673,Hades,17,2006-07-21,1
8674,Hades,22,2000-07-28,1
8675,Hades,22,2000-07-28,1
8676,Hades,22,2000-07-28,1
8677,Hadess,23,1999-07-22,1
8678,Hadess,23,1999-07-22,1
8679,Hadote,,,
8680,Hadow,30,1992-11-09,1
8681,Hadow,30,1992-11-09,1
8682,Haebaragi,,,
8683,Haebaragi,,,
8684,Haelz,,,
8685,Haenam,18,2005-01-13,1
8686,Haeri,22,2001-02-02,1
8687,HaeSeong,23,2000-05-14,1
8688,Haetae,17,2006-02-11,1
8689,Haetae,17,2006-02-11,1
8690,Haetae,17,2006-02-11,1
8691,Haetoong,,,
8692,Haetoong,,,
8693,Hagane,31,1992-06-29,1
8694,Hagane,31,1992-06-29,1
8695,Hahster,,,
8696,Hai,30,1992-09-20,1
8697,Hai,30,1992-09-20,1
8698,Hai,30,1992-09-20,1
8699,haichao,20,2003-04-17,1
8700,Haine,,,
8701,hainess,,,
8702,Hairost,23,1999-12-14,1
8703,Haise,,,
8704,HaiT,,,
8705,Hajae,20,2002-10-11,1
8706,Hajima,25,1997-08-18,1
8707,Hajima,25,1997-08-18,1
8708,Hajinsun,31,1992-01-18,1
8709,Hajinsun,31,1992-01-18,1
8710,Hajnlik,,,
8711,HAKA,,,
8712,HAKA,,,
8713,Hakai,,,
8714,Hakai,,,
8715,HakaM,22,2001-05-03,1
8716,HakaM,22,2001-05-03,1
8717,Hakaru,,,
8718,Hakkou,21,2002-03-23,1
8719,Haklbery,,,
8720,Haklbery,,,
8721,Haklbery,,,
8722,Haklbery,,,
8723,Hako,20,2002-08-26,1
8724,Hako,20,2002-08-26,1
8725,Haku,,,
8726,hakuhapu,20,2003-01-03,1
8727,Hakuho,28,1995-02-26,1
8728,Haky,,,
8729,Halbua,,,
8730,HALdesu,,,
8731,Halfers,,,
8732,HalfPastThor,,,
8733,Halier,33,1990-03-01,1
8734,Hall,,,
8735,Halli,26,1997-04-14,1
8736,Halloween,,,
8737,Halo,24,1999-04-13,1
8738,Halpern,31,1992-07-08,1
8739,Halpern,31,1992-07-08,1
8740,Haltz,,,
8741,Halzen,,,
8742,Halzen,,,
8743,Halzen,,,
8744,HaM,,,
8745,HamBak,20,2002-08-28,1
8746,HamBurgeR,,,
8747,Hambus,19,2004-02-07,1
8748,Hamezz,,,
8749,Hamezz,,,
8750,Hamezz,,,
8751,hammann,24,1999-06-04,1
8752,Hammer,,,
8753,HammocK,,,
8754,HAMPOT,,,
8755,Hamsei,,,
8756,Hamy,,,
8757,Hamzoni,24,1998-12-07,1
8758,Han,,,
8759,HAN,,,
8760,Han,,,
8761,Han Jae,22,2000-11-14,1
8762,Hana,26,1996-10-29,1
8763,Hanabi,,,
8764,Hanabi,,,
8765,Hanabi,,,
8766,Hanabi,22,2000-08-12,1
8767,HaNan,,,
8768,Hanbang,,,
8769,Handag,29,1994-07-04,1
8770,Handm,,,
8771,handytaco,,,
8772,Hang,,,
8773,Hang,,,
8774,Hang,,,
8775,Hang,,,
8776,Hang,20,2003-02-05,1
8777,Hangjoo,17,2005-12-30,1
8778,Hangjoo,17,2005-12-30,1
8779,Hani,22,2000-08-03,1
8780,Haniagra,,,
8781,Haninger,21,2002-03-18,1
8782,Haninger,21,2002-03-18,1
8783,Haninger,21,2002-03-18,1
8784,Haninger,21,2002-03-18,1
8785,Hanjaro,40,1982-12-30,1
8786,HanJi,,,
8787,Hankat,,,
8788,Hankay,23,2000-03-23,1
8789,Hankay,23,2000-03-23,1
8790,Hanlan,,,
8791,Hannah,,,
8792,Hannah,,,
8793,Hannah,,,
8794,Hannah,,,
8795,HannitaH,33,1989-12-10,1
8796,Hanor,23,1999-08-06,1
8797,Hans Sama,23,1999-09-02,1
8798,Hans Sama,23,1999-09-02,1
8799,Hans SamD,22,2001-03-14,1
8800,Hans SamD,22,2001-03-14,1
8801,Hans SamD,22,2001-03-14,1
8802,Hansen,27,1995-12-29,1
8803,Hansen,27,1995-12-29,1
8804,hansha,,,
8805,HanShao,,,
8806,Hantera,24,1999-02-12,1
8807,Hantera,24,1999-02-12,1
8808,HanXuan,26,1997-04-23,1
8809,HanYi,,,
8810,HanYiAn,25,1998-06-17,1
8811,HanYiAn,25,1998-06-17,1
8812,HanYiAn,25,1998-06-17,1
8813,HanYiAn,25,1998-06-17,1
8814,Hao,,,
8815,Hao,,,
8816,Hao,,,
8817,Hao,18,2004-12-13,1
8818,Hao,21,2001-08-29,1
8819,Hao,21,2001-08-29,1
8820,HaoKai,,,
8821,HaoKai,,,
8822,Haonan,,,
8823,Haonan,,,
8824,Haoswen,,,
8825,haoye,20,2003-01-23,1
8826,haoye,20,2003-01-23,1
8827,Happiness,26,1996-12-09,1
8828,Happy,,,
8829,Happy,29,1994-05-11,1
8830,Happy,29,1994-05-11,1
8831,Happy,29,1994-05-11,1
8832,Happy,29,1994-05-11,1
8833,Happy,29,1994-05-11,1
8834,Happy,29,1994-05-11,1
8835,Happy,29,1994-05-11,1
8836,Happy,29,1994-05-11,1
8837,Happy,29,1994-05-11,1
8838,Happy,29,1994-05-11,1
8839,Happybutsad,21,2001-08-29,1
8840,HappyDayz,23,2000-01-28,1
8841,happygame,,,
8842,happygame,,,
8843,happygame,,,
8844,happyheart,,,
8845,Haqriim,,,
8846,Harahgon,25,1998-07-19,1
8847,Harald,20,2002-10-25,1
8848,Harbinger,30,1992-09-07,1
8849,Harbinger,30,1992-09-07,1
8850,Harbo,,,
8851,Harby,,,
8852,Hard,25,1998-03-28,1
8853,Hard,25,1998-03-28,1
8854,Hard,25,1998-03-28,1
8855,hardc0re,,,
8856,Harder,20,2003-06-06,1
8857,hardgirl,25,1998-05-07,1
8858,Hardy,,,
8859,Haretti,32,1991-04-21,1
8860,Hari,,,
8861,Harib,29,1993-07-23,1
8862,Harib,29,1993-07-23,1
8863,Harky,17,2005-08-21,1
8864,HarleKing,,,
8865,HaRleLuYaR,28,1995-07-12,1
8866,Harley Quinn,,,
8867,Harm,,,
8868,Harmony,,,
8869,Harnex,,,
8870,Haro,25,1998-07-21,1
8871,Haroldomir,28,1995-06-02,1
8872,Harp,22,2001-06-03,1
8873,Harp,22,2001-06-03,1
8874,HARPOON,18,2005-04-18,1
8875,Harri,,,
8876,Harro,,,
8877,Harry,,,
8878,Harry,,,
8879,Harry,,,
8880,Harry,,,
8881,Harry,,,
8882,HarryLaCru,,,
8883,HarryLaCru,,,
8884,Haru,,,
8885,Haru,,,
8886,Haru,25,1998-06-03,1
8887,Haruhiro,24,1999-01-21,1
8888,Haruhiro,24,1999-01-21,1
8889,Haruhiro,24,1999-01-21,1
8890,Haruhiro,24,1999-01-21,1
8891,Harumi,,,
8892,Haruna,,,
8893,Harunika,,,
8894,Harvey,,,
8895,Harvey,,,
8896,Harvey,,,
8897,Hasagi,20,2002-10-11,1
8898,Hasbak,,,
8899,Hasbak,,,
8900,Hasbak,,,
8901,Hashem,,,
8902,Hashem,,,
8903,Hashem,,,
8904,Hashem,,,
8905,Hashem,,,
8906,Hashi,23,2000-07-13,1
8907,Hashi,23,2000-07-13,1
8908,Hashinshin,33,1989-11-18,1
8909,hashiqi,26,1996-09-19,1
8910,Hashirama,,,
8911,Hashmalek,35,1987-11-27,1
8912,Hasko,21,2002-05-24,1
8913,Hasko,21,2002-05-24,1
8914,Hasmed,21,2002-03-25,1
8915,Hasmed,21,2002-03-25,1
8916,Hasse,27,1995-09-12,1
8917,Hasse,27,1995-09-12,1
8918,Hasta Deum,,,
8919,Haster,,,
8920,Hatchý,30,1993-07-08,1
8921,Hate,22,2001-02-19,1
8922,Hated,22,2000-11-30,1
8923,Hater,,,
8924,Hater,,,
8925,HatPerson,,,
8926,Hatred,,,
8927,Hatred,,,
8928,Hatred,,,
8929,Hatred,,,
8930,Hatred,25,1997-12-10,1
8931,Hatred,25,1997-12-10,1
8932,Hatrixx,25,1997-11-13,1
8933,Hatrixx,25,1997-11-13,1
8934,Hatty,,,
8935,Hatty,,,
8936,Hatzakos,,,
8937,Hatzakos,,,
8938,HauHau,,,
8939,Haung,19,2004-06-12,1
8940,Hauntzer,28,1995-05-20,1
8941,Hauslaus,30,1993-06-06,1
8942,Hauz,22,2001-04-29,1
8943,Havik,,,
8944,Havoc,,,
8945,Havoc,,,
8946,Havoc24,,,
8947,Havok,,,
8948,HawHaw,,,
8949,HawHaw,,,
8950,HawHaw,,,
8951,Hawk,,,
8952,Hawk,,,
8953,Hawk,22,2000-12-30,1
8954,Hawk,22,2000-12-30,1
8955,Hawk,23,2000-01-26,1
8956,HawkDon,28,1995-01-02,1
8957,HawkDon,28,1995-01-02,1
8958,HawkDon,28,1995-01-02,1
8959,HawkDon,28,1995-01-02,1
8960,Hawkeye,,,
8961,Hax,,,
8962,Hax,,,
8963,Hax,,,
8964,Hax,,,
8965,Hax,,,
8966,Haxball,,,
8967,Haxu,23,2000-05-22,1
8968,Haxu,23,2000-05-22,1
8969,Hayate Kirino,,,
8970,Haydal,29,1994-04-09,1
8971,Haydal,29,1994-04-09,1
8972,Hayha,25,1998-04-21,1
8973,Haylov,,,
8974,Haylov,,,
8975,Haylov,,,
8976,HaYoon,,,
8977,Haytrd,,,
8978,Haytrd,,,
8979,Haytrd,,,
8980,Hazard,25,1997-10-05,1
8981,Hazard,25,1997-10-05,1
8982,Haze,,,
8983,Haze,,,
8984,Haze,20,2003-04-11,1
8985,Hazel,,,
8986,Hazel,,,
8987,Hazen,22,2000-08-25,1
8988,Hazkill,,,
8989,Hazorean,,,
8990,Hazorean,,,
8991,HaZZ,21,2001-08-17,1
8992,Hbelha,22,2000-07-22,1
8993,Hbelha,22,2000-07-22,1
8994,Hdel,,,
8995,Headline,32,1991-07-16,1
8996,Headline,32,1991-07-16,1
8997,heal,24,1999-02-13,1
8998,heal,24,1999-02-13,1
8999,heal,24,1999-02-13,1
9000,healer,,,
9001,Healer,23,1999-10-14,1
9002,Healer,23,1999-10-14,1
9003,Healer,23,1999-10-14,1
9004,HeaQ,,,
9005,Heart,24,1999-06-08,1
9006,Heart,34,1988-12-13,1
9007,Heart,34,1988-12-13,1
9008,Heart,34,1988-12-13,1
9009,Heart,34,1988-12-13,1
9010,Heart,34,1988-12-13,1
9011,Heart,34,1988-12-13,1
9012,Heart,34,1988-12-13,1
9013,Heartbeat,32,1991-05-07,1
9014,Heartbeat,32,1991-05-07,1
9015,Heartbreak,23,2000-03-06,1
9016,Heartless,,,
9017,HeartlessElf,,,
9018,HeartlessElf,,,
9019,Heaven,,,
9020,Heaven,28,1994-10-30,1
9021,HeaveN,30,1993-05-03,1
9022,HeaveN,30,1993-05-03,1
9023,Heaven Sama,,,
9024,heavenTime,28,1994-10-22,1
9025,Heavenz,,,
9026,Heavenz,,,
9027,HeavyDream,,,
9028,Heavyweight,,,
9029,Hebihime,25,1997-11-29,1
9030,Hebo,,,
9031,heche,,,
9032,HediN,,,
9033,hedy,,,
9034,hedy,,,
9035,hedy,,,
9036,Heechan,,,
9037,Heeseong,,,
9038,Hefty Schlumpf,,,
9039,Hegered,,,
9040,Hehe,,,
9041,Hehuo,,,
9042,Hehuo,,,
9043,Heimdall,24,1999-01-16,1
9044,Heimish,,,
9045,Heimish,,,
9046,Heimy,,,
9047,heiN,,,
9048,Heinrich,,,
9049,Heinrich,,,
9050,HeinseN,27,1995-10-14,1
9051,HeinseN,27,1995-10-14,1
9052,HeinseN,27,1995-10-14,1
9053,Heisn,30,1993-05-19,1
9054,hejini,,,
9055,hejini,,,
9056,Hejsan Svenne,,,
9057,Hejsan Svenne,,,
9058,Hejsan Svenne,,,
9059,Hejsan Svenne,,,
9060,Hekatos,,,
9061,Hekatos,,,
9062,Heku,,,
9063,Helaz,,,
9064,Helcrank,,,
9065,Helgesen,,,
9066,Helia,,,
9067,Helior,,,
9068,Helior,,,
9069,Helios,,,
9070,Helios,,,
9071,Helios,,,
9072,Helios,,,
9073,Helios,30,1993-06-20,1
9074,Helios,33,1990-01-21,1
9075,Helios,33,1990-01-21,1
9076,Hell,33,1990-02-06,1
9077,Hellish,22,2001-05-26,1
9078,HellMa,,,
9079,HellMa,,,
9080,Hellman,,,
9081,Hellombre,,,
9082,hellpok,,,
9083,Helm,26,1996-09-12,1
9084,helo,23,2000-07-13,1
9085,Helper,,,
9086,Helper,,,
9087,Helper,,,
9088,Helper,28,1995-03-24,1
9089,Helvis,,,
9090,Helvis,,,
9091,Hemal,,,
9092,Hena,23,1999-10-08,1
9093,Heng,22,2001-07-16,1
9094,HenkHenkerson,25,1997-08-22,1
9095,HenkHenkerson,25,1997-08-22,1
9096,Henra,,,
9097,Henra,,,
9098,Henrietta,,,
9099,Henry,,,
9100,Henry,,,
9101,Henry,26,1997-03-18,1
9102,Henry,26,1997-03-18,1
9103,Henry,27,1995-11-15,1
9104,Hensen,,,
9105,Heokong,25,1998-01-18,1
9106,Heovax,30,1992-11-16,1
9107,Heovax,30,1992-11-16,1
9108,Hepcat,,,
9109,Hepcat,,,
9110,Hepcat,,,
9111,Herazor,,,
9112,Herdyn,31,1991-08-31,1
9113,Here,,,
9114,Heretic,,,
9115,Heretic,20,2002-08-18,1
9116,Heretic,20,2002-08-18,1
9117,Hermes,,,
9118,Hermes,,,
9119,hermes,,,
9120,Hermes,30,1992-10-21,1
9121,Hermes,30,1992-10-21,1
9122,Hermit,,,
9123,Hernan,,,
9124,Hernando,27,1996-03-10,1
9125,Hernando,27,1996-03-10,1
9126,Hero,,,
9127,Hero,,,
9128,Hero,,,
9129,Hero,,,
9130,HERO,,,
9131,Hero,,,
9132,Hero,24,1998-09-19,1
9133,Herod,,,
9134,Herod,,,
9135,Heroes,22,2001-01-08,1
9136,Heroes,22,2001-01-08,1
9137,Heroic,,,
9138,Heroic,,,
9139,Heroux4,,,
9140,Herres,20,2002-11-07,1
9141,Herrscher,,,
9142,Heru,16,2006-08-21,1
9143,Hervy,18,2004-11-21,1
9144,Hery,21,2001-09-29,1
9145,Hery,21,2001-09-29,1
9146,HeSSZero,19,2004-02-23,1
9147,hetakyun,,,
9148,hetakyun,,,
9149,Hetel,24,1999-07-16,1
9150,Hetong,29,1993-12-21,1
9151,Hetong,29,1993-12-21,1
9152,Hevinix,24,1998-08-09,1
9153,Hexagon Sun,33,1990-05-10,1
9154,Hexagon Sun,33,1990-05-10,1
9155,Hexflash,21,2001-12-05,1
9156,Hexflash,21,2001-12-05,1
9157,Hexmark,,,
9158,HEXmyst,17,2005-08-24,1
9159,Hexotrail,,,
9160,hextasy,27,1995-12-27,1
9161,Hexyl,,,
9162,HH,20,2003-01-27,1
9163,hh1A,,,
9164,Hi I supp pls,,,
9165,hi im iheb,,,
9166,hi im iheb,,,
9167,hi im iheb,,,
9168,Hibon,27,1996-02-06,1
9169,Hiccup,,,
9170,Hidan,21,2002-03-28,1
9171,Hidan,21,2002-03-28,1
9172,Hidan,21,2002-03-28,1
9173,Hidan,21,2002-03-28,1
9174,HiddenLaw,24,1998-08-01,1
9175,Hiddenshadow,,,
9176,Hiddenshadow,,,
9177,Hide,,,
9178,Hide,,,
9179,Hide,,,
9180,Hide,,,
9181,Hide,23,1999-10-27,1
9182,Hide,23,1999-10-27,1
9183,Hide,27,1996-05-11,1
9184,Hide,27,1996-05-11,1
9185,Hido,,,
9186,Hido,,,
9187,Hidon,22,2000-10-29,1
9188,Hielo,,,
9189,Hielo,,,
9190,Hierro,,,
9191,Hierro,,,
9192,Hieu3,,,
9193,HighDin,27,1996-06-25,1
9194,Highlights,,,
9195,Highness,28,1995-01-12,1
9196,Highness,28,1995-01-12,1
9197,HighPresure,,,
9198,HighPresure,,,
9199,HighPresure,,,
9200,Highway,23,2000-07-13,1
9201,Higny,,,
9202,Higny,,,
9203,Higo,24,1999-06-09,1
9204,Higo,24,1999-06-09,1
9205,Higo,24,1999-06-09,1
9206,Higo,24,1999-06-09,1
9207,Hiiva,28,1994-08-31,1
9208,Hiiva,28,1994-08-31,1
9209,Hika,20,2002-12-22,1
9210,Hikari,,,
9211,Hikari,,,
9212,Hiken,24,1998-10-30,1
9213,Hikky,,,
9214,Hildebrandt,,,
9215,Himeera,,,
9216,Himmelreiter,,,
9217,Himmelreiter,,,
9218,Himmelreiter,,,
9219,Hinata,19,2004-04-13,1
9220,Hinn,24,1999-07-20,1
9221,Hinn,24,1999-07-20,1
9222,Hinn,24,1999-07-20,1
9223,Hinn,24,1999-07-20,1
9224,Hinu,,,
9225,Hioss,25,1998-01-01,1
9226,Hiperion,27,1996-03-18,1
9227,Hipo,25,1998-02-02,1
9228,Hiponix,,,
9229,Hiponix,,,
9230,Hiponix,,,
9231,Hippowan,,,
9232,Hiprain,,,
9233,HipsterG,,,
9234,Hirai,41,1982-03-26,1
9235,Hirefort,,,
9236,Hirishin,32,1991-06-19,1
9237,HiRit,24,1998-07-24,1
9238,HiRit,24,1998-07-24,1
9239,Hiro,21,2002-06-23,1
9240,Hiro,21,2002-06-23,1
9241,Hiro,21,2002-06-23,1
9242,Hiro,22,2000-09-13,1
9243,Hiro,35,1987-07-28,1
9244,Hiro,35,1987-07-28,1
9245,Hiro,35,1987-07-28,1
9246,Hiro Hai,22,2000-08-27,1
9247,Hiro Hai,22,2000-08-27,1
9248,Hiro02,21,2002-05-18,1
9249,Hiro02,21,2002-05-18,1
9250,Hiro02,21,2002-05-18,1
9251,Hiro02,21,2002-05-18,1
9252,Hiro02,21,2002-05-18,1
9253,Hirohina,,,
9254,HirumaY,,,
9255,His,28,1995-01-18,1
9256,HisBeardsWeird,28,1995-02-09,1
9257,Hisoka,,,
9258,Hissanita,,,
9259,Hissoka,,,
9260,History Teacher,32,1991-07-03,1
9261,Hit,,,
9262,Hit,,,
9263,Hitmonlee,,,
9264,Hitsu,,,
9265,Hivito,,,
9266,Hiyeh,,,
